web-scraper-order,web-scraper-start-url,pages,pages-href,titulo,titulo-href,empresa,descripcion
"1605313332-2542","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14","","","Machine Learning and FPGA Student","https://mx.indeed.com/rc/clk?jk=28c38296e8e5906a&fccid=f1374be6a45f4b8a&vjs=3","Intel","Job Description


The Silicon and System Prototype Lab (SSPL) group at Intel Labs is seeking a motivated graduate student who is interested in the following areas: machine learning and AI accelerator development with CPU, VPU, GPU, and FPGA. As an intern, you will work with the team to research machine learning technique for medical images from ideas to concept and prototyping through development. You will have an opportunity to make an impact on future AI hardware and software design for health and life science applications.



Your responsibilities will include but not be limited to:

� Develop a Proof-of-Concept (PoC) prototype system which involves Machine Learning based image recognition, classification, and localization for medical images

� Train large series of images, classify the images, and test against the ground truth

� Develop FPGA IPs with MathWorks HDL coder and Verilog


Qualifications


Currently enrolled in a graduate (Master's or above) program in electrical engineering, computer science or a related discipline
Minimum Qualifications:

� Experience with Python, C/C++, and Matlab

� Experience with AI software toolkits such as OpenVINO, Tensorflow, and PyTorch

� Digital Circuit Design

� Hands-on experience with FPGA


Preferred Qualifications:

� Experience with development of AI algorithms (ex: Recurrent Neural Networks and Matlab AI Toolboxes)

� Ability to train data for neural networks and perform transfer learning

� Experience with version control practices and tools (git)
Inside this Business Group


Intel Labs is the company's world-class, industry leading research organization, responsible for driving Intel's technology pipeline and creating new opportunities. The mission of Intel Labs is to deliver breakthrough technologies to fuel Intel's growth. This includes identifying and exploring compelling new technologies and high risk opportunities ahead of business unit investment and demonstrating first-to-market technologies and innovative new usages for computing technology. Intel Labs engages the leading thinkers in academia and industry in addition to partnering closely with Intel business units."
"1605313813-2575","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14","2","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14&start=10","HR Business Partner","https://mx.indeed.com/rc/clk?jk=4a04e921014933e5&fccid=fcc128f18b99c74b&vjs=3","AlignTech","Join a team that is changing millions of lives.



Transforming smiles, changing lives


At Align Technology, we believe a great smile can transform a person’s life, so we create technology that gives people the confidence to take on whatever’s next. We revolutionized the orthodontic industry with the introduction of the Invisalign system, and we have never lost sight of that spirit of innovation. Our diverse and collaborative teams are constantly pushing the boundaries of what’s possible.


Ready to join us?


About this opportunity
This is a great opportunity for a HR professional who is looking to build their HR career in a successful and growing company. The HR business partner position is responsible for aligning business objectives with employees and management in designated business units. The position serves as a consultant to management on human resource-related issues. The successful HRBP acts as an employee champion and change agent. The role assesses and anticipates HR-related needs. The HR Business Partner will be responsible for duties associated with the full employee lifecycle in the areas of talent management, organizational effectiveness, organization design, employee relations and compensation for an assigned group.


In this role, you will…
HR business partner for Align commercial organization in Mexico, Chile, Colombia, Argentina, Peru, Panama and Costa Rica.
Lead talent processes including org design, culture and environment, onboarding, talent management, development planning and termination processes for respective client groups
Analyzes trends and metrics in partnership with the HR group to develop solutions, programs and policies.
Manages and resolves complex employee relations issues. Conducts effective, thorough and objective investigations.
Respond to employee requests and inquiries and when necessary, direct employees to relevant policies or documentation.
Partner with employees and managers regarding HR issues, HR processes and guidelines.
Partner with managers in career planning, performance management, coaching, data analysis, compensation and rewards, employee relations, talent management, and strategic development
Execute Align’s human capital strategy surrounding organizational design, leadership, capabilities and culture.
In support of an organization’s talent management strategy, work with the business in order to close gaps via training and/or developmental opportunities.
Represent the Human Resources function with cross-functional teams on company-wide initiatives and projects.
Work in partnership with other areas of HR such as C&B, Talent Acquisition, O&TD to develop strategies, policies and execution of end-to-end solutions.
Participate in and/or lead miscellaneous projects and programs as needed.
Build relationships with business partners in other functions to provide integrated strategic solution
Lead implementation of HR initiatives that solve business problems.
Develop a deeper understanding of the business unit’s strategy and challenges.
Apply business fundamentals and principles to inform solutions to talent challenges in your business unit.
Lead quarterly talent reviews for the assigned employee group.
Proactively reach out to experts in your function for their advice on specific talent management challenges you are facing.
Develop best practice solutions to address talent challenges.
Build a thorough understanding of overall business strategy and operations.
Ensure the talent strategy balances organizational needs with business unit specific needs.
Connect with peers across corporate functions , particularly in Strategy, Finance, Marketing and Business Development, monthly to share updates on organizational and functional strategy.
Develop a deeper understanding of HR analytics and metrics that measure the business and talent impact of HR interventions.
Apply judgment to data to accurately interpret findings. Adopt a data and insight-based approach to supporting your line clients.
Identify innovative HR practices to address business unit talent challenges
Proactively address potential conflicts.
Strong problem-solving skills to design speedy and innovative solutions.
Forecast talent challenges to design effective solutions.


In this role, you’ll need …


10+ years of Human Resources experience in a fast paced, professional environment
BA/BS or equivalent experience; MBA and/or PHR certification desire


EDUCATION and/or EXPERIENCE
Solid experience in employee life cycle management from orientation to termination
Strong problem-solving and excellent interpersonal and verbal/communication written communication skills
Excellent collaboration skills and the ability to influence without authority
Exposure to compensation programs such as merit, bonus, and stock programs
General knowledge of employment laws and practices and experience dealing with employee relations issues and investigations.
Ability to multitask effectively and prioritize work based on demand; highly organized and have strong problem solving skills
Results driven, self- starter with high attention to detail and sense of urgency.
Must be highly customer-oriented and have a successful track interfacing with employees.
Fluent in English and Spanish.


Sound like a good fit?


Great! Click the ""Apply"" link to let us know you are interested. Not the right fit? Don’t worry, Align is quickly growing so we are creating more opportunities to expand our Align family. Please consider joining our Talent Network to receive notifications about future jobs or sharing this opportunity with others in your network.


About Align


Align Technology is a publicly traded medical device company that is transforming smiles and changing lives. Our global team of talented employees develop innovative technology, tools and treatment options to help dental professionals worldwide achieve the clinical results they expect. Our digital ecosystem combines the power of technology to create beautiful smiles through the integration of AI and machine learning, digital imaging and visualization, biomechanics and material science to develop the Invisalign system, the most advanced clear aligner system in the world; iTero Intraoral Scanners and OrthoCAD digital services. Did you know? Align is the world’s largest manufacturer of custom 3D-printed materials.


By joining Align, you will be part of a global, fast-growing company in one of the most dynamic industries. Great people, innovative technologies, and meaningful work – these are just some of the things employees say make Align Technology a great place to work.


We respect your privacy. Please review our Applicant Privacy Policies for additional information.


Global Diversity Statement:
At Align, we believe in the power of a smile, and we know that every smile is as unique as our employees. As we grow, we will continue building a workforce of diverse cultural backgrounds and life experiences and fostering a culture of open-mindedness and compassion for all our employees. We live our company values by promoting healthy people and healthy communities. All with the intent of changing millions of lives, one unique smile at a time."
"1605313843-2578","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14","2","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14&start=10","Remote Javascript (Vue) Developer","https://mx.indeed.com/company/SHASTIC-INC/jobs/Remote-javascript-developer-1ff1446888225dc8?fccid=92b0338ab0beaaf4&vjs=3","Shastic","Shastic is building a robotic automation platform for lending named Elle that helps bankers connect with loan applicants and new account holders a lot faster without doing any work, so they can fund and close loan applications in hours, not days.Shastic makes extensive use of AWS, Docker, Serverless Computing, Ruby on Rails, Javascript, MySQL, Python and Machine Learning within our infrastructure. We use tools like CodeBuild and CodeDeploy to streamline and automate deployments and CloudWatch to see what’s going on under the hood.WITHIN 1 MONTH, YOU’LL:Turn Shastic’s core messaging service “Elle” into a Chrome Extension and set it up as a new microservice called “ElleX” using Vue.js and lots of testing.WITHIN 3 MONTHS, YOU’LL:Port some of our core robotic automation functionality from our serverless “Chimera” microservice (which runs on AWS Lambda) into the new “ElleX” Vue.js app.Integrate the new “ElleX” Vue.js app with 2 of the top online lending platforms in the U.S. to automate loan processing workflows.WITHIN 6 MONTHS, YOU’LL:Integrate our machine learning microservices (ElleAI) for predicting the next best actions to take at each point in the lifecycle of a loan into ElleX to give it (and our clients) superpowers.Expand ElleX’s functionality and cross-platform integrations in order to make ElleX an omni-channel tool.We are a high-stamina team, we work as a close unit. To be successful in our team, you have to be comfortable with over-communicating, since our entire team is remote. That means responding to any contact from anyone in the team in a few seconds (within work hours) and making sure that everyone is aligned on response times and expectations.The person we are looking for is someone we can count on when the stakes are high and the entire team has to put in extra hours to meet our goals. Attention to detail is a must to succeed in our team as oftentimes the risks involved in our daily tasks can have legal and financial implications if mishandled.We value well written, factorized tests above all due to the high stakes involved in working with U.S. banks and regulated financial institutions. This person will work closely under the CEO.Benefits we offer:6 paid vacation days a year.6 paid sick days a year.Competitive salary.Flexible schedule.The ability to work from anywhere in the world, forever.Job Type: Full-time, PermanentLocation: RemoteSalary: $2,400 - $4,800 USD/month (Based on proven experience)Job Types: Full-time, PermanentPay: $50,000.00 - $100,000.00 per monthExperience:JavaScript: 5 years (Required)Vue: 1 year (Preferred)Language:English (Required)"
"1605313371-2546","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14","","","Continuous Improvement Analytics Manager","https://mx.indeed.com/rc/clk?jk=005d38e0290d2cb2&fccid=dacddaa4d49537d8&vjs=3","Johnson Controls","Continuous Improvement Analytics Manager
What you will do:
The Continuous Improvement (CI) Analytics Manager plays an active role in developing the technical infrastructure, enhancing continuous process improvement processes, modeling business benefits, and structuring data from legacy/new sources for monitoring accomplishment of business objectives.


This individual is trained in PowerApps, SharePoint O365, Azure, relational databases, data dictionaries, business intelligence, and advanced statistical techniques/concepts. Works with Leaders to enable the CI strategy through data analytics, data availability, and overall business data strategy.


How you will do it:
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques, and go-to-market and business strategies
Assess the effectiveness and accuracy of new data sources and data gathering techniques
Develop custom data models and algorithms to apply to data sets
Coordinate with different functional teams to implement models and monitor outcomes
Develop processes and tools to monitor and analyze model performance and data accuracy
Assist teams in developing data strategy needed to enable Lean Six Sigma Roadmap in accomplishing strategic objectives
Directly supports BSNA to achieve strategic deployment objectives by providing data support for on-site workshops, kaizen events and lean transformation processes
Identify and share best data practices across the different locations in Region and throughout BSNA
Work with IT to enhance data roadmap, enhancements required in IT systems, and automate manual processes
Work with VP/GM of Domains, RVPs, and other functional leaders as a “data leader” to define current state situation in data, assess gaps in data, and assist in development of the future state of data needs in line with strategic plans
Thinks beyond the day-to-day, taking a long-term, big-picture view of the business and what data will be needed
Aligns data processes to work with those of customers
Facilitates effective collaboration among coworkers and external partners
Involves others in making decisions on behalf of the group

What we look for:


Strong problem-solving skills with an emphasis on data strategy, queries, and data availability
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc
Coding knowledge and experience with several languages: C, C++, Javascript

Johnson Controls does not request pregnancy or HIV testing as a requirement for admission, permanence or promotion."
"1605313764-2571","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14","3","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14&start=20","Inside Sales Executive","https://mx.indeed.com/rc/clk?jk=b0874003582a00ff&fccid=087aaf21c7121482&vjs=3","SoftwareONE","Why SoftwareONE?:

Today SoftwareONE is a global leader in software and cloud portfolio management and is modernizing the way organizations budget and optimize their global IT spend from on-premises to the cloud.

Our 5,000 technology experts located across 80+ countries work on over a 1,000 Technology Projects globally. We provide customers with the right advice on their Technology Roadmap towards the cloud or optimizing the Business-outcome of a cloud-based landscape. With our PyraCloud platform, applying machine learning, delivering the visibility, insight, automation and control customers demand to maximize their software investments.

In tandem, our Software Lifecycle Management (SLM) services provide the methodology and framework to optimize the underlying IT infrastructure, accelerate cloud adoption and minimize compliance risk.


With our dynamic leadership and driven business strategy SoftwareONE is one of the fastest growing technology solution providers in the world with elite partnerships with Microsoft, AWS, Adobe, IBM, VMware, Oracle, Citrix, Red Hat, Trend Micro and many more.

The role:

As a responsible, competent and reliable contact person, you will be responsible for the internal handling of all inquiries from SoftwareONE clients in Central America and Caribbean.

Caring for clients, drawing up quotations, order processing as well as closely collaborating with the Account Manager will be part of your core tasks.


As an expert in the field of our publishers, you have the opportunity to acquire in-depth know-how on products, licensing models and manufacturers’ strategy. Participate in workshops and training sessions and thus contribute to the development of knowledge within our company.
What we need to see from you:
Bachelor’s degree from four-year College or university.
1-3 years professional sales experience preferred but not required.
Good German and English language proficiency.
Customer service experience preferred.
Highly motivated and results oriented; entrepreneurial spirit.
Detail oriented with ability to break down projects into smaller tasks.
General understanding of technology solutions.
Proficient in and knowledgeable with Microsoft is licensing programs and product stack.
Knowledge of:
Operational policies and procedures.
Customer service and sales probing techniques.
Developing and maintaining long-term business relationships.
Ability to:
Analyse data, identify trends and develop recommendations for improvement.
Research and solve complex, multi-faceted problems.
Work independently and show initiative.
Maintain a positive attitude.
Handle large volumes of work and meet tight deadlines.
Adapt to and embrace change in a rapidly changing environment.
Lead and mentor by example.
Maintain and promote good client relations, maintain confidentiality of sensitive information.
Skilled in:
Relationship building.
Verbal and written communication.
Problem solving.
Researching customer and product information.
Planning, scheduling, and organizing work.
Multitasking and time management.
#LI-VS1

What you should really know about us.:

Strip away everything. Strip away our brand, strip away our buildings, strip away our offices. What are we left with? Our people. This is what makes SoftwareONE successful.


Passionate people who live and breathe our values every day, who delight our customers, every day, and who go above and beyond, every day. Our culture is unique, and I believe that having the right people, and empowering them to succeed, is the absolute key to our success.

Patrick Winter, Founder.
What we expect from our employees:

Success at SoftwareONE is not defined by what you do for yourself, but by what you deliver for our customers, the business and for the employees around you. SoftwareONE employees are energized, agile and are laser focused on delivering world class Customer Satisfaction and results. Our leaders motivate and inspire their teams and provide a working environment that delivers incredible levels of Employee Satisfaction. We are Humble, have a very high degree of Integrity and are simply not interested in politics.


Our leaders operate with a high levels of Discipline but are able to work at Speed manage change in a global economy.


“SoftwareONE is an equal opportunity employer. With employee satisfaction as one of our core values, we are passionate about diversity and are committed to creating an inclusive environment for all of our employees. We want every employee to have the greatest experience of their career.”"
"1605313591-2559","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14","3","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14&start=20","Staff Engineer, LATAM","https://mx.indeed.com/rc/clk?jk=17a47257a2b49053&fccid=eca8608f9f563439&vjs=3","Stripe","Publicada 12 de noviembre de 2020

Staff Engineer, LATAM

Stripe

Mexico City, CDMX, México Full Time

Software Engineering

Escolaridad

Ingeniería

Nivel del puesto

Engineer



Build the core of Stripe products, services and APIs in spectacularly robust fashion.



Stripe’s core mission is to reduce the barriers faced by large and emerging businesses around the world by abstracting away the complexities of payments. The LATAM team is responsible for building the payments products & infrastructure needed to launch new markets and process payments successfully throughout Latin America. We are building a thriving product and engineering presence complementing and extending the reach of our current offices in Mexico City, São Paulo and the U.S.



We’re looking for a Staff Engineer to drive large technical projects across LATAM that lead to successful business outcomes by shipping delightful products. You will need to set the technical direction across a variety of projects and initiatives while also mentoring and growing others on the team.



As the Staff Engineer for LATAM, you will:

Research, design, and build solutions that define the future of the financial infrastructure we’re building in LATAM.

Develop hypotheses for our products in LATAM, and iterate on solutions and metrics to validate them.

Be directly responsible for the technical strategy, and its outcomes, for projects you lead.

Collaborate cross-functionally throughout Stripe to troubleshoot challenges, remove bottlenecks, and identify new opportunities for growth.

Represent the Global LATAM engineering team in forums where strategic decisions are made, such as - API Design or Production Readiness reviews.

Set the pace, and lead by example demonstrating how great software should be written for Stripe as a whole.

Contribute to codebases in Ruby, Java, Scala, and JavaScript.

Advise Stripe’s leadership team on key technical considerations related to the future of payments in Latin America.

Measure the effectiveness of our engineering work, and use data to drive decisions to help our users and their customers.

Teach and mentor the next generation of technical leaders at Stripe.



You may be a fit if you:

Have a strong technical background, including 8+ years of experience with system architecture and API design at companies known for building great products.

Understand user funnels, hypothesis driven product development and approach solutions rigorously.

Are fluent in English and either Spanish or Portuguese, and can communicate effectively in both.

Have been a Staff, Principal, or Distinguished Engineer at a top tier company.

Have served as the technical lead for a team of engineers and can demonstrate broad technical leadership.

Have owned the technical roadmap for a business area.

Can take highly ambiguous challenges, drive them towards clarity and deliver solutions with confidence.

Listen well and internalize the best ideas from all over the organization while also setting a vision that others are excited to get behind.

Work well cross-functionally and your co-workers across all teams trust you.

Are often cited as the inspiration for engineers that join your teams. Even senior engineers feel that they’re able to learn from you.

Payment experience is a plus but not at all a requirement.

What’s it like to work at Stripe?



Stripe is helping the internet fulfill its potential as a platform for economic progress by building software tools that accelerate global economic access and technological development. Stripe makes it easy to start, run and scale an internet business from anywhere in the world.



Stripe is, at its heart, an engineering company. To provide a missing pillar of core internet infrastructure, we hire people with a broad set of technical skills (and from a wide variety of backgrounds) who are ready to take on some of the most challenging problems in the industry – from reliably handling 100M API requests per day, to building adaptive machine learning as a result of years of data science and infrastructure work, and enabling entrepreneurs worldwide to start a global internet business.



We look at Stripe as a constant work in progress and the same is true of our people; for all of us, we believe the best is yet to come. We’re here to support each other in our curiosity and creativity – which we pursue through thoughtful discussion and knowledge-sharing among a diverse set of peers and colleagues.



We encourage all engineers to transition teams once every year and a half and also take on short-term projects with other teams across Stripe. This enables engineers to learn how different parts of Stripe work while also establishing stronger ties and cross-pollination between groups.



We contribute to existing open-source projects and the people working on them, and we release several tools as open-source.



We want to work in a company of warm, inclusive people who treat their colleagues exceptionally well. The kind of people who are committed to going out of their way to help other Stripes in the short-term and pushing them to improve over the long-term (by helping them to get better at what they do).



We’re a highly cross-functional organization and view that as part of the fun: we design our space to encourage as much collaboration as possible. We have long tables in the kitchen for a reason (to enable everyone to meet new people and learn from them). We also have a culture of transparency that we carry through to email communication, ensuring that Stripes all around the world have the information they need to make good local decisions.



In both our products and our people, we aim to reflect, represent and advocate for all of our users, globally. Our users transcend geography, culture and language; what we share, collectively, is a drive to create a fairer, more economically interconnected world."
"1605313716-2567","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14","3","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14&start=20","Machine Shop Supervisor","https://mx.indeed.com/rc/clk?jk=af87ad4ec3d42af4&fccid=87f38351bd29de24&vjs=3","Eaton","Eaton's Interconnect Technoloies Division is currently seeking a Machine Shop Supervisor to join our team. This position is based at our Nogales facility.
The Molding Supervisor is responsible for maintain the functions of preventive and corrective maintenance in the molds, solving problems in machining, modifying the molds, dies and tooling, ensuring compliance with product and process specifications, maximizing efficiency in the use of resources and positively impacting the operation indicators such as Quality, Service and Cost.
Some activities related with the position will be:
Mold Manufacturing (Flow Analysis)
Repair and modification of molds (Ability to diagnose failures in molds, Problem analysis and decision making)
Manufacture of special parts. (Parts of machines and / or molds).
Guarantee the optimal conditions of tooling (molds) to ensure that they comply with the parameters required by the client.
CNC machine programming
Use of machine and tool workshop equipment (CNC Mill, Lathe, EDM, Surface grinder, EZ tracker, oven treatment, blade cutters, ultrasonic, sand blast, engraving etc.)
Establish strategies / parameters for the utilization of team capabilities
Preventive, corrective and predictive maintenance in molds
#LI-VIT1
Qualifications
Required (Basic) Qualifications:
Mechanical Engineering or related
Understanding mechanical drawings (GD&T Certification)
5 Years of experience in a similar position
Advanced English (reading, comprehension and conversational)
Preferred Qualifications:
French desired
Visa to travel to the United States
Use of machine and tool workshop equipment (CNC Mill, Lathe, EDM, Surface grinder, EZ tracker, oven treatment, blade cutters, ultrasonic, sand blast, engraving etc.)
We make what matters work. Everywhere you look—from the technology and machinery that surrounds us, to the critical services and infrastructure that we depend on every day—you’ll find one thing in common. It all relies on power. That’s why Eaton is dedicated to improving people’s lives and the environment with power management technologies that are more reliable, efficient, safe and sustainable. Because this is what matters.

We are confident we can deliver on this promise because of the attributes that our employees embody. We’re ethical, passionate, accountable, efficient, transparent and we’re committed to learning. These values enable us to tackle some of the toughest challenges on the planet, never losing sight of what matters.
Job: Engineering


Region: Latin America

Organization: AER ITD


Job Level: Team Leader/Supervisor

Schedule: Full-time

Is remote work (i.e. working from home or another Eaton facility) allowed for this position?: No

Does this position offer relocation?: Relocation from within hiring country only

Travel: Yes, 10 % of the Time"
"1605313793-2573","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14","2","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14&start=10","Cientifico de Datos - Experiencia en reconocimiento de imáge...","https://mx.indeed.com/rc/clk?jk=239981f70a55229c&fccid=942c4ec626ccb63b&vjs=3","Hireline","Para proyecto, empresa líder en México en investigación de mercado para puntos de venta.

Experiencia:
· 5 años comprobables en ciencia de datos y machine learning con implementación en un entorno de ejecución.
· 1año de Experiencia en reconocimiento de imágenes. INDISPENSABLE
Requisitos
· Ingeniería en Sistemas, ciencias de la computación, físicos-matemáticos o Áreas afines.
· Amplia experiencia en Python y sus bibliotecas de ciencia de datos como TensorFow, Keras, etc.
· Certificación en alguna metodología Agile (Scrum, DevOps, etc.) Deseable, pero si manejo.
· Conocimientos en PHP, JavaScript, MySQL, PGSQL, SQL Server, JQuery, HTML5, CSS, LESS, GIT LAB GITHUB Selenium, Jenkins, Ansible o Puppet, Dockers, GitHub, Confluence, Kubernetes (deseables).
· Manejo de Frameworks YII, BOOSTRAP, MATERIALICE, Embeddables, PAjax, Textelements, JQuery, Varias librerías de Survey
· Fuertes habilidades analíticas relacionadas con el aprendizaje automático y la visión por computadora.
 Inglés Avanzado

Actividades
· Crear y mejorar los modelos de reconocimiento de imágenes actuales.
· Realizar pruebas y mantenimiento de los modelos de reconocimiento de imágenes
· Crear herramientas que permitan automatizar procesos
· Generar y entregar soluciones de Machine learning con alta precisión técnica.
· Diseñar procesos que permitan un flujo desde la integración de datos hasta la implementación del modelo.
· Realizar patrones de diseño y arquitectura (Modelo, vista y controlador).
· Uso de pHPUniT y ZElenium para test.

Competencias :
Control de procesos-ejecución
Trabajo en equipo
Comunicación
Análisis del problema
Resolución de problemas
Trabajar bajo presión"
"1605313306-2540","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14","","","LATAM Markets Analyst Program, Mexico","https://mx.indeed.com/rc/clk?jk=9801774e92152bbc&fccid=ed01256a08c151a4&vjs=3","Citibanamex","Publicada 05 de noviembre de 2020

LATAM Markets Analyst Program, Mexico

Citibanamex

Mexico City, CDMX, México Full Time

Mercados De Deuda

Mercados De Capitales

Escolaridad

Licenciatura trunca, Licenciatura terminada

Experiencia

Recién egresado

Nivel del puesto

Analyst



You're the brains behind our work.

You’re ready to bring your knowledge from the classroom to the trading floor, and Citi wants to help you get there. Whether it’s honing your skills or building your network, we know that success can’t come without growth. Our programs equip you with the knowledge and training you need to play a valuable role on your team and establish a long-term career here. At Citi, we value internal mobility, and career growth is not a question of if, but when.

Citi is looking for full-time Analysts to join the Markets and Securities Services business in Latin America. Our Markets Analyst Program is unlike any other; it is a highly competitive and selective program that gives you the opportunity to actively participate in the research, trading, and marketing of securities and financial products to our corporate and institutional client base.



Areas of opportunity within the program include:


Trading
Balance Sheet Management
Corporate & Government Markets Product Offering
Equities
Security Services
Financial Institution Markets Product Offering

Your time here will look something like this...

You may be required to fulfill regulatory requirements that apply to the Markets area in your working country. Once this is completed, you will be given the opportunity to rotate across two different areas allowing you to develop a broader knowledge base and network within the firm. You will perform a variety of functions, adding more value as you develop. We believe our Analysts should be fully educated on all aspects of the markets. Therefore, if you spend your first rotation in Sales, you may want to switch to the Trading side of the business. We give you the opportunity to do so. Placement occurs when you are matched with an appropriate job upon completion of the program. Our goal is to ensure that every Analyst is placed in a position that best pairs his or her skill sets and personal interests with the needs of the firm.



We provide you with the knowledge and skills you need to succeed.

All Markets Analysts will attend a 4 week training program, consisting of entry-level orientation and classroom training taught by skilled external consultants, along with selected professionals with industry/product expertise.

ur training is designed to cover all fundamental aspects needed for the Markets Analyst role.



We want to hear from you if...


You currently maintain a minimum GPA of 3.3 or equivalent
You are currently pursuing a Bachelor’s degree (graduating in Dec 2020 or July 2021), or are a recent graduate within the last two years.
You are creative in solving problems and are intellectually curious
You are detail oriented, hard-working and diligent
You are enthusiastic, quick-thinking and able to juggle multiple tasks simultaneously
You are confident and comfortable with clients and articulate in oral and written communication
You are focused on achieving the group and client objectives
You are fluent in English and Spanish * You have a sincere interest in the Latin America market

Who we think will be a great fit...

Citi is a leading global bank and a premier technology and innovation-focused organization. As our business becomes more and more digital, we’re looking for solutions-oriented candidates with strong technical skills who can bring fresh ideas about how we can better use information, artificial intelligence, natural language processing and optimal UI designs to transform our global markets business. As a Markets Analyst, you will be trained in the fundamentals of the markets sales & trading functions as well as innovation and machine learning concepts. Moreover, you will spend time working on several sales & trading desks and perform work critical to our franchise, with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our Markets Analysts to be versatile, display leadership qualities and be enthusiastic to take on new challenges and opportunities across our front-to-back processes as we continue to push our technology forward. We value diversity, and so should you. We’ll be looking for talented people with bachelor’s degrees from a variety of universities"
"1605313863-2580","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14","2","https://mx.indeed.com/jobs?q=machine+learning&l=M%C3%A9xico&fromage=14&start=10","Software Engineer - Smart Platform","https://mx.indeed.com/rc/clk?jk=aefb323c9e95298e&fccid=cd22d01053af7669&vjs=3","Oracle","Software Engineer - Smart Platform-20000XU4



Applicants are required to read, write, and speak the following languages: English, Spanish

Preferred Qualifications


Would you like to be part of a Platform team that focuses on empowering developers to deliver delightful and intelligent user experiences? Are you passionate about building an intelligent platform ground up across all layers of application framework, search, and services? If yes, come join our team. We are looking for highly motivated and hardcore software engineers to join our start-up team.


About the team


The Application Developer Platform team at Oracle provides the tools, frameworks, and cloud services that are used in our market-leading Oracle Cloud Applications (SaaS). This platform is not only for Oracle developers but is the same development platform used by customers to configure and extend their SaaS, as well as create their own bespoke cloud applications. The team currently engineers a number of cloud platform services, including Oracle Visual Builder (low-code JavaScript dev tool), Oracle Developer (dev environment), and Oracle Search.


Skills and Qualifications
Are proficient (i.e., able to complete coding projects with no assistance) in two or more of the following programming languages:
 Java, Python, JavaScript, CSS, HTML, SQL, Scala



Have completed coursework, projects, internships, and or research in four or more of the following:
 Algorithms

 Artificial Intelligence

 Big Data

 Data Structures

 Database

 Machine Learning

 Object-Oriented Programming

 Software Programming

 Web Development

 Micro-Services Architecture

 Container Architectures (e.g., Docker, Kubernetes)

 User Interface Design



Detailed Description and Job Requirements

Design, develop, troubleshoot and debug software programs for databases, applications, tools, networks etc.



As a member of the software engineering division, you will apply basic to intermediate knowledge of software architecture to perform software development tasks associated with developing, debugging or designing software applications or operating systems according to provided design specifications. Build enhancements within an existing software architecture and occasionally suggest improvements to the architecture.



Duties and tasks are standard with some variation; displays understanding of roles, processes and procedures. Performs moderately complex problem solving with assistance and guidance in understanding and applying company policies and processes. BS degree or equivalent experience relevant to functional area. 1 year of software engineering or related experience.



Oracle is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans status or any other characteristic protected by law.



Job: Product Development
Location: MX-MX,Mexico-Guadalajara/Zapopan
Job Type: Regular Employee Hire
Organization: Oracle"
