web-scraper-order,web-scraper-start-url,pages,pages-href,titulo,titulo-href,empresa,descripcion
"1605323812-2956","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","5","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14&start=40","Software Engineer Staff","https://mx.indeed.com/rc/clk?jk=9df747e88cad313e&fccid=126e3afd205caa95&vjs=3","Thermo Fisher Scientific","How will you make an impact?
The Technical Lead Software Engineer supports a couple of Scrum Teams within the organization. Lead Developer who is motivated to actively contribute to the architecture, design and development of new features. The person is also expected to performs all aspects of software Development including programming, system design, code review, design review, unit testing, and integration testing. The role is expected to make a difference to the product in terms of the design and contribute towards identifying technical risks and find alternate solutions to various problems. In addition to that, the role also demands to lead, motivate, mentor and provide ample guidance to the other team members with respect to technical challenges.
What will you do?
Provide software and systems architectural and design leadership to team of engineers. Design and implement cloud service and software architecture for new products, and extensions to existing products. Be the team’s “go-to” person for architectural, design and implementation related questions and provide guidance.
Active contribution in solution analysis of requirements
Able to understand, articulate and challenge the requirements
Work collaboratively with lead architect to deliver artifacts related to design of the solution
Active participation in various SAFE/scrum ceremonies such as Planning, Inspect&amp;Adapt, Story
grooming, sprint planning sessions etc.
Responsible for E2E ownership (Design to support) of multiple significant software modules
Provides technical leadership to multiple scrum teams
Responsible for leading the integrity of technical work on significant concurrent projects.
Plans, participates and performs the technical work of an assignment.
Provides guidance regarding design activity to other programmers on technical aspects relating to
the project.
Leads the implementation, automated unit and integration testing, code reviews,debugging and
integration of code of extreme complexity across multiple concurrent projects.
Proactively looks for ways and patterns to continuously automate feature testing with measurable
and tangible goals
Is authentic, transparent and leads by example, holding self and others accountable. Inspires,
motivates and collaborates with others
Anticipates needs and problems while creating solutions. Is willing to ask difficult questions and
take risks. Greets challenge and change as opportunity
A highly motivated fast learner who can self-start and “figure out what needs figuring out”
Actively participates in development community of practices in sharing and learning best practices,
leads initiatives within the community and involve in other organization initiatives
Excellent verbal and written communication skills. Ability to effectively document artifacts and
processes then explain them to others
How will you get there?



Bachelors in Engineering or Masters in Computer Science with 10+ years of relevant experience
Knowledge and Experience:



Minimum 10 years’ experience in Web Application Development using Java/J2EE related technologies; Expertise in OOAD principles and methodologies
Extensive experience in Java application development frameworks and technologies: Apache tomcat, Jetty, Juice, Spring and JSON/XML/Ajax
Minimum 4 years’ experience in developing Java/JEE based web applications based on micro- services architecture (using Spring Boot, REST APIs)
Strong in programming disciplines like object oriented principles, design patterns, data structures and unit testing (TDD using junit), Domain driven Design (DDD)
Minimum 3 years’ experience to Cloud computing using AWS such as S3, DynamoDB, SNS, SES, EC2
Minimum 3 years’ experience with databases (Postgres/MySQL/Oracle/NoSQL DB), persistence frameworks, and SQL
Extensive knowledge in handling complex data structures and well versed in developing multithreading applications.
Minimum 3 year experience with GitHub, Docker, CI/CD frameworks (Jenkins)
Minimum 4 years’ experience using Scrum based software development methodologies
Experience, instincts, and enthusiasm around testing and testability
Excellent verbal and written communication skills. Ability to effectively document artifacts and processes then explain them to others
Experience with defining and implementing Non-Functional Requirements (NFR – Security, Performance, Cost etc )
Experience in designing and architecting large-scale, highly available distributed software
Experience in conducting performance analysis and implementing system performance improvements.
The candidate must possess strong analytical, troubleshooting, and communication skills, is comfortable working as part of a large cross-functional, geographically distributed team, and is prepared to work to aggressive timelines along iterative software development schedules.
Experience in automating system deployments, and operationalizing production systems through robust monitoring capability.
Inclination and ability to actively coach and mentor engineers.
Nice to Have Skills:
Experience in designing and architecting large-scale and highly available distributed software
Frontend development experience with Javascript, Ajax,Bootstrap, HTML 5, CSS, Angular JS and understanding of browser compatibility issues.
Experience with the quality, code analysis and Configuration tools like SonarQube, Semmle, Veracode, NetSparker, Ansible etc.,
Nice to have certifications: AWS Certified Solution Architect Associate
Experience with development on one or more mobile platforms a plus."
"1605324199-2984","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","4","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14&start=30","Sr Database Administrator","https://mx.indeed.com/rc/clk?jk=ceb099a6b2ab8202&fccid=f05d92d02d3422f1&vjs=3","TERSS Headhunting $ Outplacement","As a Senior Database Administrator, you will be supporting the best-in-class advancements for our applications, systems and infrastructure. This position supports day to day operations of our SaaS solutions, including triaging technical issues, working quickly to resolve customer issues, understanding root cause, and executing/summarizing a Root Cause Analysis of the incidents/problems and working cross functionally with other scrum teams to support product releases.



JOB RESPONSIBILITIES:



Maintains focus on assuring the highest levels of quality of our Production SaaS solutionsInvestigates elevated technical issues and attempt to resolve alone
Creates SQL queries to research cause of issues
Executes Root Cause Analysis on issues, culminating in a detailed understanding of what went wrong, why it went wrong, and what should be done to fix the issue for good


Uses Forensic troubleshooting tools and techniques to drive to a detailed understanding of all issuesInteracts with Product Managers, DBAs, and Developers
Help Build solutions repository that can be reused by others
Monitors SaaS Application Health and End User Experience using Dynatrace and SentryOnePossesses strong organizational, multi-tasking and prioritization skills
Supports and triage technical issues requiring the ability to understand and respond to customer requirements
Performs Incident and service request ticket analysis and tracking including decisions to escalate issues as needed
Follows all Change Management processes and requirementsCreates and edit standard operations procedures and other supporting documentation reflecting the current operational environment



Requirements:





Bachelor’s degree in computer science and/or 5 plus years of MS SQL database administration experience
Working knowledge of MS SQL including replication, AOAG, and MS clusteringAdvanced performance troubleshooting skill setKnowledge if SQL server internalsSQL query data reconnaissance, Profiler trace collection and analysis, Plan analysisWindows Performance MonitorNetwork trace analysisAdvanced working experience with Azure SQLUse of monitoring tools such as Panopta, Dynatrace, Azure Monitor, and AppInsights, and SentryOneProficient in database backup and recovery procedureLog data analysis, correlation and trending using tools like Splunk and Azure Log AnalyticsSysInternals Suite tools like Process Monitor, and Process Explorer"
"1605323882-2962","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","5","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14&start=40","Senior Full-Stack Engineer","https://mx.indeed.com/rc/clk?jk=b46c2e7441971990&fccid=2d526a795fbd0182&vjs=3","Brightcove","About Brightcove

Brightcove is a team of smart, passionate people who are revolutionizing the way organizations deliver video. We're hyped up about storytelling, and about helping people connect, share experiences, and view the world. Bottom line: video is the world's most compelling, exciting medium, and Brightcove exists to demonstrate that video means business.

As the industry leader in this space, we empower our customers to deliver top-notch video experiences to audiences on every screen in bold and innovative ways. When video is done right, it can have a powerful and lasting effect. Hearts open. Minds change. Creativity thrives. Since 2004, Brightcove has been supporting customers that are some of the largest media companies, enterprises, events, and non-profit organizations in the world. There are over 600 Brightcovers globally, each of us representing our unique talents and passions and we have built a culture that values individual empowerment, excellence and collaboration. This culture enables us to develop technologies once thought impossible, provide customer support without parallel or excuses, and leverage the expertise and resources of a global infrastructure. We take our video seriously, and we take great pride in doing it as one team.

Position Overview

Have you impressed clients with your ability to simplify and solve complex technical problems? Built systems that scale to millions of users? If so, and if you're looking for a chance to grow and work with some of the most well-known media brands in the world, we'd love to talk.

We're currently looking for a Senior Engineer to join our Guadalajara based Delivery team. The perfect candidate for this role will have strong hands-on coding skills; have worked within distributed teams while executing to best practices (unit testing, code reviews, security and performance audits); and, most importantly, will have delighted clients and team members with their work.

Job Responsibilities

Consulting. At times you may be required to assist our technical leads in estimating new business or changes for existing customers.
Solution Development. Senior Engineers develop solutions for various client needs. They support the analysis of client processes and recommend new business models, workflows, or solutions to best meet client needs at which point development begins.
Technical Aptitude. Senior Engineers work on many aspects of the project from writing code, managing builds and performing other hands-on tasks. You are expected to exercise independent judgment in methods, techniques, and evaluation criteria for obtaining results.
Team Player. Senior Engineers are expected to be role models for best practices and to provide technical knowledge sharing. You will work closely with a Technical Lead or Architect, Project Manager and other team members.

Qualifications/Experience

5+ years experience as a technical developer or related work experience; 2+ years in senior developer roles; experience in a project-based consulting environment.
Expertise architecting and designing software solutions for various problem types.
Extensive knowledge in the areas of custom software development: OO Design Patterns; microservices, middleware, etc.
Strong proficiency with at least one server-side language (Node.js and/or Python preferred).
Strong proficiency with vanilla JavaScript.
Strong Object Oriented Programming skills.
Deep understanding of at least one modern JavaScript framework (React, Angular, Meteor, etc.)
Understanding data security compliance and security best practices.
Experience in profiling, debugging and troubleshooting systems.
Solid understanding of databases and data modeling/design techniques; data interface protocols; database deployment and scalability; database tuning.
Extensive experience with designing systems for scale and reuse, source code management strategies, and release management.
Strong and effective verbal and written communications skills; as well as strong and effective presentation and facilitation skills.
Willingness to travel to client locations and collaborate with distributed delivery teams as needed.
Solid knowledge of system administration and software and hardware configuration and production system deployments; ability to make informed recommendations to customer IT staff; ability to troubleshoot pre- and post-production implementations; security; load balancing and performance.
AWS experience strongly preferred.
Understanding differences between multiple delivery platforms, such as mobile vs. desktop, and optimizing output to match the specific platform.

Working at Brightcove

As the undisputed global leader in powering premium video for our customers, Brightcove recruits and retains highly qualified and motivated individuals, creating an environment where people can innovate and achieve their best, and we reward them for their performance by giving them the opportunity to share in the company's success. We offer competitive benefits and compensation packages.

Brightcove is headquartered in Boston and while we are currently remote due to Covid-19, this role is designated to be located in our brand new Guadalajara office which is located in Puerta de Hierro, part of the metropolitan area of Guadalajara. The office has been designed with the latest technology, an open yet focused working space layout and employees enjoy access to stocked kitchens with daily catered lunches and social activities that celebrate a variety of personal interests.

If you've gotten all the way to the bottom of this description, thank you for your interest in Brightcove! If this role sounds like something that is exciting to you please don't hesitate to apply, even if you don't meet all of our qualifications. We recognize that no candidate is perfect and Brightcove would love to have the chance to get to know you.

We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We are proud to be an equal opportunity workplace.

Send us your resume if you are interested and want to learn more!

**Please submit your resume in English to be considered for this role.**"
"1605324631-3010","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","2","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14&start=10","SQL Developer","https://mx.indeed.com/rc/clk?jk=be23f441855ab0a9&fccid=942c4ec626ccb63b&vjs=3","Spark Technologies","Certified Great Place To Work enterprise looking for talent.


Job Benefits:
Flex Time.
Free days of quality life. (Average 18 days per year)
Hospital expense insurance GNP.
8 days of vacation from the first year.
Requirements:
2+ years of experience with analysis and implementation of SSIS and ETL
Maintenance Database routines.
Jobs configurations.
Bachelor's Degree in Computer Science, Computer Engineering, or related.
Good communication skills in English (verbal and written)
Proactive attitude.
Preferred experience using SCRUM Methodology.
Will for constant growing"
"1605323542-2944","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","","","Software Engineer - Python Full Stack","https://mx.indeed.com/company/Slashdot-Media/jobs/Software-engineer-cc99e952dbcc0dd0?fccid=a3db3030cde7d1b5&vjs=3","Slashdot Media","Job Description: Seeking Full Stack Python Developer. Fully remote position, Monday-Friday. Must speak and write English.***
Basic Purpose:  Responsible for performing expert-level application analysis, design and development activities for SourceForge.net - a complex, high-volume, transaction-oriented, database driven web site.Essential Functions: Responsible for analyzing, designing, coding, debugging, testing, documenting, and deploying changes to the system.Python and full-stack web development.Participate in initiative and deployment planning.Work closely with team lead in evaluating current systems and making decisions on future development.Learn new technologies quickly and resolve any problems involved in integrating new technologies with our systems.Conduct and perform regular code reviews.Maintain and improve system documentation over timeProvide assistance to support personnel as needed to determine system problems.Participate in epic, sprint, and deployment planning.Miscellaneous duties as assignedMinimum Qualifications: Four or more years experience with analyzing, designing, coding, building, testing and deploying application systems in a business environment.Expertise with the following technologies:Languages: Python, HTML, CSS, JavaScript, SQLDatabases: One of: Mongo, MySQL, PostgreSQLOS: LinuxStrong verbal and written communication skills.Effective time management skills.Ability to multi-task and stay focused and organized in a remote, distributed work environment.Ability to work in a team atmosphere.Preferred Qualifications: Bachelor’s degree in Computer Science or a related field.Experience with the following technologies:Python or JavaScript Testing FrameworksCompass, Foundation, or BootstrapTypeScript, Svelte, or EmberTurboGears, LDAP, SolrExperience with Agile software development methodologies.*Job Type: Full-timePay: $40,000.00 - $55,000.00 per monthSchedule:Monday to FridayCOVID-19 considerations:
This job is permanently remote / work from homeExperience:One of: Mongo, MySQL, PostgreSQL: 3 years (Preferred)Software Development: 4 years (Required)JavaScript: 3 years (Preferred)Python: 3 years (Required)Education:Bachelor's (Preferred)Language:English (Required)Work Remotely:Yes"
"1605324078-2977","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","6","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14&start=50","RPA Junior Developer","https://mx.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BsyhvYFi3H2irsOj65cl6qkrkDRq3BEycnQpskUrt93MruoEKQ_XB8y7kozt_gVuEMSqNrz7uRMN7I1JBBwEBNgiYN8VN5u27DjBSNc4fUq5xTZPdoIqTwzgKA-TGUdGvl1-VAVOsEvhBja32eWzLaIO6OpMoahd5mtp1LqbgLB0LccOjhqzGZNYYF0QByqCy07f2cflKjpxWhwqAZnZ1D9Wsciw4m9nJ8wRgXTizYP43c2n5N-fEApPU7HdtbAJr6_GNiJsms41nVF_mgjv2g3ZyKPcntWmzXqaB7H80DsOPXKvaajGvjJb5iCwUPbYzyx-yPS_oTfXjjKLHHTDSCtFM41heiDfiVOBV3kCN9cZRkBlh-kA7yJ8ZPrGkeh8v1-C05BHduvPbZBn-9ddkMz1V-RkzhvkvFfbZoePOdo3wmEY_QvUp7PX_FomFLZJQdgwMOigdu79hP7naKpoKn&p=3&fvj=1&vjs=3","Charger Logistics Inc","Description: Charger Logistics is a world class asset-based carrier. We specialize in delivering your assets, on time and on budget. With the diverse fleet of equipment, we can handle a range of freight, including dedicated loads, specialized hauls, temperature-controlled goods and HAZMAT cargo.Charger logistics invests time and support into its employees to provide them with the room to learn and grow their expertise and work their way up. We are entrepreneurial-minded organization that welcomes and support individual idea and strategies. Charger Logistics is seeking a well-rounded individual able to work in a fast-paced environment to join our team at the company’s office in Monterrey, Mexico.This position is designed to unleash the potential of .NET developers, giving them valuable and impactful work experiences. It is a great opportunity for someone looking to get experience in a new and emerging technology, develop critical business skills, and has the potential to allow for self-led projects from discovery to implementation.Responsibilities: Able to guide the team through the entire SDLC cycle and review the completed work effectivelyDesigning automation processes as per the operational needs of an organizationScripting and coding in RPA UiPath tool to resolve automation issuesReviewing the code and the design and also providing expertise in the development, and integration of systemsConfiguring new automation with efficient and easily understandable automation toolsDocumenting the automation proceduresCollaboration with cross-functional project teams and other various internal departments and stakeholders (Quality Assurance, Product Management, Professional Services, etc.).Develop new functionality on our existing solution.Requirements: Must Have: Bachelor's Degree in Computer Science, Computer Engineering, MIS or related fieldPrior work experience and/or a passion for building macros and VBAs, building databases and automated queries, programming, web development, and conducting complex data analysis and evaluation3+ years of development experience in Visual Studio, .NET, Microsoft technologies, windows internals, ASP.net and WCF services deployment.The ability to learn in a fast-paced environment is critical, as the role is expected to comprehend and transform existing business processes into automated solutions within short timeframes.Passion for process optimization and continuous improvementA high level of motivation, strong work ethic and self-starting attitudeStrong written and verbal communication, presentation, client service, and technical writing skillsTechnical understanding of SOAP and REST based services.Strong Knowledge of programming languages, especially C#, is an asset.Fluency in English is a must.Nice to Have: Development experience working with UiPath REFramework or SeleniumCertification in Robotics Automation products is a big plusJob Type: PermanentWork Remotely:No"
"1605324089-2978","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","6","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14&start=50","SR MS SQL DBA (Azure Desirable)","https://mx.indeed.com/rc/clk?jk=651d1f1ed436b390&fccid=942c4ec626ccb63b&vjs=3","Terss","As a Senior Database Administrator, you will be supporting the best-in-class advancements for our Client's applications, systems and infrastructure. This position supports day to day operations of our SaaS solutions, including triaging technical issues, working quickly to resolve customer issues, understanding root cause, and executing/summarizing a Root Cause Analysis of the incidents/problems and working cross functionally with other scrum teams to support product releases.




JOB RESPONSIBILITIES:




Maintains focus on assuring the highest levels of quality of our Production SaaS solutions
Investigates elevated technical issues and attempt to resolve alone
Creates SQL queries to research cause of issues
Executes Root Cause Analysis on issues, culminating in a detailed understanding of what went wrong, why it went wrong, and what should be done to fix the issue for good


Uses Forensic troubleshooting tools and techniques to drive to a detailed understanding of all issues
Interacts with Product Managers, DBAs, and Developers
Help Build solutions repository that can be reused by others
Monitors SaaS Application Health and End User Experience using Dynatrace and SentryOne
Possesses strong organizational, multi-tasking and prioritization skills
Supports and triage technical issues requiring the ability to understand and respond to customer requirements
Performs Incident and service request ticket analysis and tracking including decisions to escalate issues as needed
Follows all Change Management processes and requirements
Creates and edit standard operations procedures and other supporting documentation reflecting the current operational environment





Requirements:









Bachelor’s degree in computer science and/or 5 plus years of MS SQL database administration experience
Working knowledge of MS SQL including replication, AOAG, and MS clustering
Advanced performance troubleshooting skill set
Knowledge if SQL server internals
SQL query data reconnaissance, Profiler trace collection and analysis, Plan analysis
Windows Performance Monitor
Network trace analysis
Advanced working experience with Azure SQL
Use of monitoring tools such as Panopta, Dynatrace, Azure Monitor, and AppInsights, and SentryOne
Proficient in database backup and recovery procedure
Log data analysis, correlation and trending using tools like Splunk and Azure Log Analytics
SysInternals Suite tools like Process Monitor, and Process Explorer"
"1605324474-2998","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","3","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14&start=20","Rails Developer","https://mx.indeed.com/company/Advanced-Methods-Co/jobs/Rails-developer-a04bdced0d08d678?fccid=ece94e0c9621f24a&vjs=3","Advanced Methods Co","AMCO
We are an education technology company teaching kids fluent English all over the world.
We started as one man's vision to solve a simple problem for the students of his own school. In a little
over a decade we've grown into an international multimillion dollar company positively affecting the
lives of over 300,000 students a year.
Job Description
Your bread and butter of the day will be not just to code, but to engineer solutions to sometimes simple,
most of the times complex problems.
You'll work closely with software designers, developers, and sometimes end users, to understand more
about what each product is meant to do, its key features and who will use it.
You'll often be working on more than one project at a time, one product in first phase testing and
another in its second or final phase.
Responsibilities
When you apply at a company you want to have some idea of the kinds of projects you may
eventually help with, here is just a small list of what we're currently working on:Design, build, and maintain efficient, reusable, and reliable Ruby codeIntegration of data storage solutions for MySQL, Postgres and CouchDBIntegration client apps for web, Android and iOS, with server side infrastructure.Identify bottlenecks and bugs, and devise solutions to these problemsHelp maintain code quality, organization and automatizationSkillsExperience with Ruby on Rails, along with other common librariesGood understanding of the syntax of Ruby and its nuancesSolid understanding of object-oriented programmingGood understanding of server-side templating languages such as HamlGood understanding of server-side CSS preprocessors such as SassBasic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3Familiarity with concepts of MVC, Mocking, ORM, and RESTfulA knack for writing clean, readable Ruby codeAbility to integrate multiple data sources and databases into one systemUnderstanding of fundamental design principles behind a scalable applicationAble to create database schemas that represent and support business processesAble to implement automated testing platforms and unit testsProficient understanding of GitFamiliarity with development aiding tools Bundler, WebpackerFamiliarity with continuous integrationBonusSome knowledge of background processing tools, such as SidekiqElixir and Phoenix framework experience.Tipo de puesto: Tiempo completo, IndefinidoSalario: $50,000.00 - $55,000.00 al mesBeneficios:Seguro de gastos médicosSeguro de vidaServicio de comedor con descuentoTrabajar desde casa:Temporalmente debido al COVID-19"
"1605323838-2958","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","5","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14&start=40",".NET/C# Developer","https://mx.indeed.com/rc/clk?jk=c2935bf1749d2582&fccid=942c4ec626ccb63b&vjs=3","Fusion RMS","Required:


2+ years web-based/cloud-based development experience using Microsoft technology stack


C#


ASP.NET Core


REST + JSON APIs


Systems integration experience


Javascript


HTML, CSS


Familiarity with relational databases (MSSQLServer, MySql)


Familiarity with database transaction processing



Desirable:
ERP/accounting system experience


Warehouse management/distribution experience


POS/retail systems experience


Typescript


.NET Framework 4.5+


GraphQL


Windows Mobile experience a plus


Intermediate English oral and written communication skills



OFRECEMOS:
Sueldo según aptitudes.


Jornada: Lunes a Viernes de 9:00 am a 6:00 pm (horario flexible)


Buen ambiente laboral


15 días de vacaciones el primer año


Prestaciones de ley


Seguro gastos médicos mayores


Instalaciones en torre Magnia Altabrisa Mérida,Yucatán"
"1605324507-3001","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","3","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14&start=20","Software Developer Senior","https://mx.indeed.com/rc/clk?jk=9fe03b72c0373c84&fccid=126e3afd205caa95&vjs=3","Thermo Fisher Scientific","How would you make an impact?
The Software Developer is responsible for creating and maintaining software components that continuously improve the effectiveness and efficiency of the Corporate Information Security organization. The position is responsible for the development of custom solutions that leverage enterprise security product APIs, corporate information and event management systems, as well as collaboration and reporting systems to ingest, transform, exchange, enrich, and report on security-related data and/or automate security-related processes and procedures.

What would you do?
Maintain and enhance existing integration and automation software components.
Develop, perform quality assurance, package and deploy software distributions in both a
development and production environment.
Create and maintain documentation in conformance with established standards.
Gather and analyze data to establish system/solution requirements.
Participate in team planning sessions.
Perform other duties as assigned.

How will you get there?
Bachelor’s Degree in Software Engineering, Computer Science, Information Systems. Relevant technical certificates or equivalent work experience acceptable.
5+ years of software development using a modern programming language such as Python, Java or JavaScript in an Agile environment.
Ability to derive and refine project requirements based on customer input.
Strong interpersonal and excellent documentation skills are a must.
Excellent customer service skills.
Excellent verbal and written communication skills and the ability to interact professionally with a
diverse group end-users, subject matter experts, managers and executives.
Demonstrated ability to develop and debug software.
Solid understanding of software version control and release management.
Interacting with software endpoints using HTTP, REST, SOAP, or similar.
Solid understanding of compute, network and storage infrastructure components.
Familiarity with databases (Postgres, MySQL, MS SQL) and SQL language.
Strong attention to detail, and organizational skills.
The following skills are appreciated but not required at this time:
Jira/Confluence
Splunk development
ServiceNow
AWS"
"1605323503-2942","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","","","DataStage Developer","https://mx.indeed.com/rc/clk?jk=01f009c61e51939e&fccid=de71a49b535e21cb&vjs=3","IBM","Introduction

As an Application Developer, you will lead IBM into the future by translating system requirements into the design and development of customized systems in an agile environment. The success of IBM is in your hands as you transform vital business needs into code and drive innovation. Your work will power IBM and its clients globally, collaborating and integrating code into enterprise systems. You will have access to the latest education, tools and technology, and a limitless career path with the world’s technology leader. Come to IBM and make a global impact!



Your Role and Responsibilities

Support events registration pages for IBM to serve as input method to transfer data from client registration portals to internal storage systems.

Translate IT requirements in tthe design, development and assembly of components to create custom information systems.

Typical examples of the deliverables are functional and technical designs, models, components, code, unit test, and documentation.



Required Technical and Professional Expertise

From 1 to 3 years of professional experience in application development

Experience with or knowledge of DataStage or ETL development tools, Cognos

Experience with web technologies preferred: HTML, JavaScript, CSS, jQuery

Ability to set priorities and meet estimated project targets



Preferred Technical and Professional Expertise

Experience with or knowledge of Spark Python,Cloud, Airflow

Experience with or knowledge on SQL, database, Mainframe, Linux or DB2



About Business Unit

The IBM Finance organization is responsible for driving enterprise performance and transformation. We are the financial stewards of IBM, delivering IBM’s financial strategy, developing new business models, and mitigating enterprise risk. Do you have a passion for creating business value? Join our team in accounting, financial planning, pricing, business controls, tax, treasury, business development (acquisitions & divestitures), and global financing



Your Life @ IBM

What matters to you when you’re looking for your next career challenge?



Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.



Impact. Inclusion. Infinite Experiences. Do your best work ever.



About IBM

IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.



Location Statement

For additional information about location requirements, please discuss with the recruiter following submission of your application.



Being You @ IBM

IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
"1605324014-2972","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14","6","https://mx.indeed.com/jobs?q=database+developer&l=M%C3%A9xico&fromage=14&start=50","QA Automation Tester","https://mx.indeed.com/company/Go-Sinergia/jobs/QA-automation-tester-c31a98397faf74d7?fccid=7ef3c089480500a0&vjs=3","Go Sinergia","Fluent English, 100% Remote positionQA automation tester with a deep understanding of computer programming (PHP, MySQL). May be a Backend developer, very strong. Willing to work on automation.Knowledge of methods and processes used in quality assurance of software programs and automation testingKnowledge and understanding online software development processMust be detailed oriented, problem solver and organizedExcellent writing and documenting skills, as well as oral communicationAbility to clearly communicate with non-technical personnelHas to be self-motivated, work on your own and in the team environmentAbility to work under pressure and to a tight deadlineMultitasking and efficiency skills are essentialRESTFUL APIDatabasesKafka - Message brokerJavaCodelinkScalaOR PythonSpring frameworkExcellent communication skillsSelf DrivenProblem SolvingAgile/ScrumGood programming skills in any PL, desirable JSExperience testing web applications built using PHP, VuEJS & AngularExperience in Mocha, Selenium, AWS CI/CD pipelinesJIRA/XRay or any other Scrum management toolsExcellent communication skills oral and writtenSelf DrivenExperience on Test Automation with JS (Cypress, Protractor or any related)Experience developing regression scripts for web applicationsBackend APIs testing using postman or similar tools and scripts.Analytic thinking to create test cases and test scenarios based on requirementsKnowledge in CI/CD practices and tools (Desirable)Experience working with BDD (Cucumber)Good communication skillsTipo de puesto: IndefinidoSalario: Hasta $53,000.00 al mesHorario:Lunes a viernesTurno de 8 horas"
